1.251515151515151501e+03;1.498877174832998094e+00;0.000000000000000000e+00
1.270707070707070670e+03;1.498791390004031721e+00;0.000000000000000000e+00
1.289898989898989839e+03;1.498709405697169261e+00;0.000000000000000000e+00
1.309090909090909008e+03;1.498631000684205405e+00;0.000000000000000000e+00
1.328282828282828177e+03;1.498555969602874516e+00;0.000000000000000000e+00
1.347474747474747346e+03;1.498484121610740738e+00;0.000000000000000000e+00
1.366666666666666515e+03;1.498415279170473458e+00;0.000000000000000000e+00
1.385858585858585684e+03;1.498349276952048115e+00;0.000000000000000000e+00
1.405050505050504853e+03;1.498285960839189412e+00;0.000000000000000000e+00
1.424242424242424022e+03;1.498225187028893846e+00;0.000000000000000000e+00
1.443434343434343418e+03;1.498166821214197419e+00;0.000000000000000000e+00
1.462626262626262587e+03;1.498110737841508833e+00;0.000000000000000000e+00
1.481818181818181756e+03;1.498056819434832709e+00;0.000000000000000000e+00
1.501010101010100925e+03;1.498004955980085651e+00;0.000000000000000000e+00
1.520202020202020094e+03;1.497955044363473931e+00;0.000000000000000000e+00
1.539393939393939263e+03;1.497906987858575567e+00;0.000000000000000000e+00
1.558585858585858432e+03;1.497860695657357910e+00;0.000000000000000000e+00
1.577777777777777601e+03;1.497816082440883934e+00;0.000000000000000000e+00
1.596969696969696770e+03;1.497773067985911144e+00;0.000000000000000000e+00
1.616161616161615939e+03;1.497731576803997156e+00;0.000000000000000000e+00
1.635353535353535335e+03;1.497691537810076579e+00;0.000000000000000000e+00
1.654545454545454504e+03;1.497652884017790287e+00;0.000000000000000000e+00
1.673737373737373673e+03;1.497615552259128346e+00;0.000000000000000000e+00
1.692929292929292842e+03;1.497579482926192140e+00;0.000000000000000000e+00
1.712121212121212011e+03;1.497544619733106375e+00;0.000000000000000000e+00
1.731313131313131180e+03;1.497510909496301945e+00;0.000000000000000000e+00
1.750505050505050349e+03;1.497478301931566280e+00;0.000000000000000000e+00
1.769696969696969518e+03;1.497446749466418980e+00;0.000000000000000000e+00
1.788888888888888687e+03;1.497416207066498472e+00;0.000000000000000000e+00
1.808080808080807856e+03;1.497386632074780399e+00;0.000000000000000000e+00
1.827272727272727025e+03;1.497357984062556158e+00;0.000000000000000000e+00
1.846464646464646421e+03;1.497330224691193257e+00;0.000000000000000000e+00
1.865656565656565590e+03;1.497303317583801752e+00;0.000000000000000000e+00
1.884848484848484759e+03;1.497277228205999178e+00;0.000000000000000000e+00
1.904040404040403928e+03;1.497251923755045455e+00;0.000000000000000000e+00
1.923232323232323097e+03;1.497227373056683852e+00;0.000000000000000000e+00
1.942424242424242266e+03;1.497203546469080937e+00;0.000000000000000000e+00
1.961616161616161435e+03;1.497180415793312180e+00;0.000000000000000000e+00
1.980808080808080604e+03;1.497157954189890505e+00;0.000000000000000000e+00
2.000000000000000000e+03;1.497136136100872150e+00;0.000000000000000000e+00
